VentaID,FechaID,Fecha,ClienteID,ProductoID,SucursalID,Cantidad,PrecioUnitario,PorcentajeDescuento,MontoDescuento,PrecioConDescuento,MontoNeto,CostoTotal,UtilidadBruta,MargenBruto,IVA,MontoConIVA,Canal,MetodoPago,Estatus
VEN000142,20241129,2024-11-29,CLI0805,PROD0062,SUC020,4,616.59,0.0,0.0,616.59,2466.36,1185.08,1281.28,0.5195,394.62,2860.98,App Móvil,Tarjeta Crédito,Completada
VEN000143,20241225,2024-12-25,CLI0461,PROD0141,SUC008,1,2621.03,0.0,0.0,2621.03,2621.03,927.32,1693.71,0.6462,419.36,3040.39,Presencial,Tarjeta Crédito,Completada
VEN000144,20250504,2025-05-04,CLI0748,PROD0040,SUC019,2,766.22,0.0,0.0,766.22,1532.44,636.26,896.18,0.5848,245.19,1777.63,Presencial,Efectivo,Completada
VEN000145,20251118,2025-11-18,CLI0520,PROD0043,SUC002,5,91.41,0.0,0.0,91.41,457.05,205.45,251.6,0.5505,73.13,530.18,Presencial,Tarjeta Débito,Completada
VEN000146,20251226,2025-12-26,CLI0569,PROD0095,SUC005,2,81.29,0.0,0.0,81.29,-162.58,86.36,-76.22,0.4688,26.01,188.59,Presencial,Tarjeta Débito,Devuelta
VEN000147,20250907,2025-09-07,CLI0583,PROD0199,SUC004,5,2470.06,0.0,0.0,2470.06,12350.3,7999.3,4351.0,0.3523,1976.05,14326.35,Presencial,Tarjeta Débito,Completada
VEN000148,20241204,2024-12-04,CLI0650,PROD0078,SUC009,5,451.6,0.0,0.0,451.6,2258.0,1229.95,1028.05,0.4553,361.28,2619.28,Teléfono,Tarjeta Débito,Completada
VEN000149,20241205,2024-12-05,CLI0054,PROD0181,SUC012,1,2065.23,0.25,516.31,1548.92,1548.92,1167.47,381.45,0.2463,247.83,1796.75,Presencial,Tarjeta Crédito,Completada
VEN000150,20250808,2025-08-08,CLI0614,PROD0133,SUC015,1,194.05,0.0,0.0,194.05,194.05,98.19,95.86,0.494,31.05,225.1,Presencial,Efectivo,Completada
VEN000151,20240809,2024-08-09,CLI0718,PROD0136,SUC019,3,3967.71,0.05,595.16,3769.32,11307.96,3173.37,8134.59,0.7194,1809.27,13117.23,Presencial,Tarjeta Crédito,Completada
VEN000152,20240419,2024-04-19,CLI0316,PROD0064,SUC004,4,743.82,0.0,0.0,743.82,2975.28,914.0,2061.28,0.6928,476.04,3451.32,Web,Efectivo,Completada
VEN000153,20241110,2024-11-10,CLI0981,PROD0057,SUC012,3,722.57,0.0,0.0,722.57,2167.71,605.67,1562.04,0.7206,346.83,2514.54,Web,Efectivo,Completada
VEN000154,20240927,2024-09-27,CLI0136,PROD0025,SUC012,4,121.13,0.0,0.0,121.13,484.52,163.04,321.48,0.6635,77.52,562.04,Presencial,Efectivo,Completada
VEN000155,20241005,2024-10-05,CLI0914,PROD0190,SUC010,5,613.64,0.25,767.05,460.23,2301.15,1991.9,309.25,0.1344,368.18,2669.33,Presencial,OXXO Pay,Completada
VEN000156,20240804,2024-08-04,CLI0674,PROD0189,SUC015,2,620.8,0.0,0.0,620.8,1241.6,883.64,357.96,0.2883,198.66,1440.26,Presencial,Tarjeta Débito,Completada
VEN000157,20240214,2024-02-14,CLI0662,PROD0124,SUC011,2,685.96,0.0,0.0,685.96,1371.92,710.24,661.68,0.4823,219.51,1591.43,Presencial,Tarjeta Débito,Completada
VEN000158,20240125,2024-01-25,CLI0880,PROD0043,SUC012,4,91.41,0.3,109.69,63.99,255.96,164.36,91.6,0.3579,40.95,296.91,App Móvil,Tarjeta Crédito,Completada
VEN000159,20251227,2025-12-27,CLI0834,PROD0034,SUC019,2,707.67,0.0,0.0,707.67,1415.34,552.84,862.5,0.6094,226.45,1641.79,Presencial,Tarjeta Crédito,Completada
VEN000160,20241207,2024-12-07,CLI0351,PROD0197,SUC018,2,580.63,0.0,0.0,580.63,1161.26,674.92,486.34,0.4188,185.8,1347.06,Presencial,Tarjeta Crédito,Completada
VEN000161,20241122,2024-11-22,CLI0707,PROD0008,SUC012,5,1165.07,0.0,0.0,1165.07,5825.35,1855.95,3969.4,0.6814,932.06,6757.41,App Móvil,Tarjeta Crédito,Completada
VEN000162,20250602,2025-06-02,CLI0047,PROD0153,SUC004,2,3220.59,0.0,0.0,3220.59,6441.18,2622.2,3818.98,0.5929,1030.59,7471.77,App Móvil,Tarjeta Débito,Completada
VEN000163,20240717,2024-07-17,CLI0467,PROD0052,SUC020,1,148.98,0.25,37.24,111.73,111.73,72.49,39.24,0.3512,17.88,129.61,Presencial,Tarjeta Crédito,Completada
VEN000164,20251215,2025-12-15,CLI0941,PROD0062,SUC013,2,616.59,0.0,0.0,616.59,1233.18,592.54,640.64,0.5195,197.31,1430.49,Presencial,Efectivo,Cancelada
VEN000165,20250927,2025-09-27,CLI0271,PROD0149,SUC017,1,909.64,0.0,0.0,909.64,909.64,383.87,525.77,0.578,145.54,1055.18,Presencial,Tarjeta Débito,Completada
VEN000166,20240328,2024-03-28,CLI0047,PROD0011,SUC002,5,745.06,0.0,0.0,745.06,3725.3,1559.8,2165.5,0.5813,596.05,4321.35,Web,Tarjeta Crédito,Completada
VEN000167,20241204,2024-12-04,CLI0585,PROD0052,SUC019,4,148.98,0.0,0.0,148.98,595.92,289.96,305.96,0.5134,95.35,691.27,App Móvil,Tarjeta Débito,Completada
VEN000168,20251120,2025-11-20,CLI0361,PROD0187,SUC015,1,1709.44,0.0,0.0,1709.44,1709.44,1271.99,437.45,0.2559,273.51,1982.95,Presencial,Tarjeta Crédito,Completada
VEN000169,20251213,2025-12-13,CLI0385,PROD0116,SUC015,3,170.25,0.0,0.0,170.25,510.75,272.07,238.68,0.4673,81.72,592.47,Presencial,Efectivo,Completada
VEN000170,20241221,2024-12-21,CLI0585,PROD0125,SUC002,4,540.75,0.0,0.0,540.75,-2163.0,1390.8,-772.2,0.357,346.08,2509.08,Web,Tarjeta Débito,Devuelta
VEN000171,20250423,2025-04-23,CLI0622,PROD0126,SUC015,1,146.23,0.0,0.0,146.23,-146.23,100.83,-45.4,0.3105,23.4,169.63,Presencial,Tarjeta Débito,Devuelta
VEN000172,20240525,2024-05-25,CLI0442,PROD0007,SUC002,1,1034.38,0.0,0.0,1034.38,1034.38,441.78,592.6,0.5729,165.5,1199.88,Presencial,Tarjeta Débito,Completada
VEN000173,20251228,2025-12-28,CLI0507,PROD0027,SUC002,4,483.41,0.0,0.0,483.41,1933.64,1046.08,887.56,0.459,309.38,2243.02,Presencial,Tarjeta Débito,Completada
VEN000174,20240802,2024-08-02,CLI0993,PROD0073,SUC008,2,446.74,0.25,223.37,335.06,670.12,493.82,176.3,0.2631,107.22,777.34,App Móvil,Tarjeta Crédito,Completada
VEN000175,20251213,2025-12-13,CLI0960,PROD0054,SUC001,3,697.06,0.0,0.0,697.06,2091.18,622.53,1468.65,0.7023,334.59,2425.77,Presencial,Efectivo,Completada
VEN000176,20250516,2025-05-16,CLI0708,PROD0060,SUC004,3,407.29,0.0,0.0,407.29,1221.87,421.29,800.58,0.6552,195.5,1417.37,Web,Tarjeta Crédito,Completada
VEN000177,20250417,2025-04-17,CLI0155,PROD0131,SUC015,1,162.86,0.0,0.0,162.86,162.86,91.46,71.4,0.4384,26.06,188.92,Presencial,Tarjeta Débito,Completada
VEN000178,20250117,2025-01-17,CLI0364,PROD0002,SUC017,1,257.01,0.0,0.0,257.01,257.01,136.99,120.02,0.467,41.12,298.13,App Móvil,Tarjeta Crédito,Completada
VEN000179,20240801,2024-08-01,CLI0886,PROD0109,SUC004,2,427.14,0.0,0.0,427.14,854.28,587.24,267.04,0.3126,136.68,990.96,Presencial,Efectivo,Completada
VEN000180,20240530,2024-05-30,CLI0430,PROD0001,SUC017,2,851.16,0.0,0.0,851.16,-1702.32,553.76,-1148.56,0.6747,272.37,1974.69,Presencial,Efectivo,Devuelta
VEN000181,20240720,2024-07-20,CLI0957,PROD0007,SUC011,1,1034.38,0.0,0.0,1034.38,1034.38,441.78,592.6,0.5729,165.5,1199.88,App Móvil,Tarjeta Crédito,Completada
VEN000182,20240609,2024-06-09,CLI0490,PROD0060,SUC020,4,407.29,0.0,0.0,407.29,1629.16,561.72,1067.44,0.6552,260.67,1889.83,Presencial,Tarjeta Débito,Completada
VEN000183,20250919,2025-09-19,CLI0867,PROD0152,SUC003,2,2690.39,0.05,269.04,2555.87,5111.74,1982.28,3129.46,0.6122,817.88,5929.62,Presencial,Tarjeta Débito,Completada
VEN000184,20241109,2024-11-09,CLI0030,PROD0018,SUC002,3,175.54,0.2,105.32,140.43,421.29,196.53,224.76,0.5335,67.41,488.7,Web,Transferencia,Completada
VEN000185,20240225,2024-02-25,CLI0440,PROD0087,SUC018,1,260.74,0.0,0.0,260.74,260.74,135.04,125.7,0.4821,41.72,302.46,Presencial,Tarjeta Débito,Completada
VEN000186,20251221,2025-12-21,CLI0704,PROD0114,SUC009,3,666.99,0.05,100.05,633.64,1900.92,1358.07,542.85,0.2856,304.15,2205.07,Presencial,Efectivo,Completada
VEN000187,20251122,2025-11-22,CLI0868,PROD0031,SUC010,2,668.44,0.0,0.0,668.44,1336.88,402.66,934.22,0.6988,213.9,1550.78,Presencial,Efectivo,Completada
VEN000188,20251207,2025-12-07,CLI0609,PROD0077,SUC011,2,68.4,0.0,0.0,68.4,136.8,87.88,48.92,0.3576,21.89,158.69,Presencial,Tarjeta Débito,Completada
VEN000189,20251230,2025-12-30,CLI0162,PROD0173,SUC017,3,1537.34,0.1,461.2,1383.61,4150.83,3125.1,1025.73,0.2471,664.13,4814.96,Web,Tarjeta Débito,Completada
VEN000190,20240529,2024-05-29,CLI0892,PROD0077,SUC002,1,68.4,0.0,0.0,68.4,68.4,43.94,24.46,0.3576,10.94,79.34,Presencial,Tarjeta Crédito,Cancelada
VEN000191,20241126,2024-11-26,CLI0577,PROD0021,SUC012,1,227.36,0.0,0.0,227.36,-227.36,113.52,-113.84,0.5007,36.38,263.74,Presencial,Efectivo,Devuelta
VEN000192,20250828,2025-08-28,CLI0099,PROD0101,SUC010,3,292.87,0.0,0.0,292.87,878.61,525.57,353.04,0.4018,140.58,1019.19,Presencial,Tarjeta Débito,Completada
VEN000193,20250621,2025-06-21,CLI0467,PROD0095,SUC008,1,81.29,0.0,0.0,81.29,81.29,43.18,38.11,0.4688,13.01,94.3,Teléfono,Tarjeta Crédito,Completada
VEN000194,20240518,2024-05-18,CLI0701,PROD0003,SUC009,1,113.02,0.15,16.95,96.07,96.07,53.15,42.92,0.4468,15.37,111.44,App Móvil,Efectivo,Completada
VEN000195,20251021,2025-10-21,CLI0457,PROD0011,SUC019,2,745.06,0.25,372.53,558.79,1117.58,623.92,493.66,0.4417,178.81,1296.39,App Móvil,Tarjeta Crédito,Completada
VEN000196,20240725,2024-07-25,CLI0876,PROD0020,SUC007,3,877.49,0.0,0.0,877.49,-2632.47,1171.71,-1460.76,0.5549,421.2,3053.67,App Móvil,Tarjeta Crédito,Devuelta
VEN000197,20240724,2024-07-24,CLI0431,PROD0017,SUC010,2,1096.02,0.0,0.0,1096.02,2192.04,769.18,1422.86,0.6491,350.73,2542.77,Presencial,Efectivo,Completada
VEN000198,20250210,2025-02-10,CLI0585,PROD0037,SUC011,1,829.58,0.0,0.0,829.58,829.58,249.45,580.13,0.6993,132.73,962.31,Presencial,Tarjeta Crédito,Completada
VEN000199,20250401,2025-04-01,CLI0201,PROD0067,SUC015,1,539.03,0.05,26.95,512.08,512.08,146.45,365.63,0.714,81.93,594.01,Presencial,Tarjeta Crédito,Completada
VEN000200,20250318,2025-03-18,CLI0513,PROD0055,SUC011,5,646.82,0.0,0.0,646.82,3234.1,1538.45,1695.65,0.5243,517.46,3751.56,Presencial,Tarjeta Crédito,Completada
VEN000201,20240330,2024-03-30,CLI0217,PROD0168,SUC013,5,258.68,0.05,64.67,245.75,1228.75,721.7,507.05,0.4127,196.6,1425.35,Presencial,Tarjeta Crédito,Completada
VEN000202,20251119,2025-11-19,CLI0219,PROD0097,SUC010,2,306.83,0.25,153.42,230.12,460.24,284.0,176.24,0.3829,73.64,533.88,Presencial,Efectivo,Completada
VEN000203,20240904,2024-09-04,CLI0280,PROD0163,SUC015,5,2784.76,0.0,0.0,2784.76,13923.8,5962.15,7961.65,0.5718,2227.81,16151.61,Presencial,Efectivo,Completada
VEN000204,20240505,2024-05-05,CLI0038,PROD0079,SUC010,1,184.88,0.15,27.73,157.15,157.15,96.86,60.29,0.3836,25.14,182.29,App Móvil,Efectivo,Completada
VEN000205,20251123,2025-11-23,CLI0156,PROD0011,SUC006,4,745.06,0.0,0.0,745.06,2980.24,1247.84,1732.4,0.5813,476.84,3457.08,Presencial,Efectivo,Completada
VEN000206,20251217,2025-12-17,CLI0431,PROD0068,SUC017,3,573.65,0.05,86.05,544.97,1634.91,640.89,994.02,0.608,261.59,1896.5,App Móvil,Tarjeta Débito,Completada
VEN000207,20251113,2025-11-13,CLI0124,PROD0145,SUC016,3,2296.65,0.15,1033.49,1952.15,5856.45,1982.25,3874.2,0.6615,937.03,6793.48,Presencial,Tarjeta Débito,Cancelada
VEN000208,20251016,2025-10-16,CLI0125,PROD0026,SUC013,3,201.95,0.0,0.0,201.95,605.85,182.73,423.12,0.6984,96.94,702.79,App Móvil,Tarjeta Crédito,Completada
VEN000209,20250519,2025-05-19,CLI0970,PROD0011,SUC011,2,745.06,0.0,0.0,745.06,-1490.12,623.92,-866.2,0.5813,238.42,1728.54,Presencial,OXXO Pay,Devuelta
VEN000210,20250220,2025-02-20,CLI0432,PROD0048,SUC005,4,228.47,0.0,0.0,228.47,913.88,391.52,522.36,0.5716,146.22,1060.1,App Móvil,Tarjeta Crédito,Completada
VEN000211,20240325,2024-03-25,CLI0413,PROD0058,SUC018,4,462.07,0.1,184.83,415.86,1663.44,533.4,1130.04,0.6793,266.15,1929.59,Presencial,Tarjeta Crédito,Completada
VEN000212,20241201,2024-12-01,CLI0262,PROD0045,SUC002,1,750.6,0.0,0.0,750.6,750.6,199.28,551.32,0.7345,120.1,870.7,Presencial,Transferencia,Completada
VEN000213,20241117,2024-11-17,CLI0512,PROD0017,SUC009,1,1096.02,0.0,0.0,1096.02,1096.02,384.59,711.43,0.6491,175.36,1271.38,Web,Tarjeta Débito,Completada
VEN000214,20240829,2024-08-29,CLI0596,PROD0036,SUC018,2,577.43,0.1,115.49,519.69,1039.38,569.0,470.38,0.4526,166.3,1205.68,Presencial,Tarjeta Crédito,Completada
VEN000215,20250724,2025-07-24,CLI0425,PROD0114,SUC013,4,666.99,0.0,0.0,666.99,2667.96,1810.76,857.2,0.3213,426.87,3094.83,Presencial,Tarjeta Débito,Completada
VEN000216,20241230,2024-12-30,CLI0399,PROD0057,SUC010,1,722.57,0.3,216.77,505.8,505.8,201.89,303.91,0.6009,80.93,586.73,Web,Transferencia,Completada
VEN000217,20240319,2024-03-19,CLI0704,PROD0102,SUC017,2,395.49,0.0,0.0,395.49,790.98,411.86,379.12,0.4793,126.56,917.54,App Móvil,Tarjeta Débito,Completada
VEN000218,20240720,2024-07-20,CLI0951,PROD0083,SUC020,3,328.08,0.0,0.0,328.08,984.24,472.14,512.1,0.5203,157.48,1141.72,Presencial,Tarjeta Débito,Completada
VEN000219,20250606,2025-06-06,CLI0882,PROD0086,SUC005,4,591.24,0.0,0.0,591.24,2364.96,1079.6,1285.36,0.5435,378.39,2743.35,Presencial,Tarjeta Crédito,Completada
VEN000220,20240314,2024-03-14,CLI0110,PROD0036,SUC002,1,577.43,0.0,0.0,577.43,577.43,284.5,292.93,0.5073,92.39,669.82,Presencial,Tarjeta Crédito,Completada
VEN000221,20251109,2025-11-09,CLI0652,PROD0078,SUC010,2,451.6,0.0,0.0,451.6,903.2,491.98,411.22,0.4553,144.51,1047.71,Presencial,Tarjeta Crédito,Completada
VEN000222,20241230,2024-12-30,CLI0005,PROD0003,SUC008,5,113.02,0.0,0.0,113.02,565.1,265.75,299.35,0.5297,90.42,655.52,Presencial,Tarjeta Débito,Completada
VEN000223,20241225,2024-12-25,CLI0634,PROD0063,SUC014,3,526.27,0.0,0.0,526.27,1578.81,464.97,1113.84,0.7055,252.61,1831.42,Presencial,Tarjeta Débito,Completada
VEN000224,20250401,2025-04-01,CLI0468,PROD0090,SUC011,1,208.84,0.0,0.0,208.84,208.84,102.44,106.4,0.5095,33.41,242.25,Teléfono,Tarjeta Crédito,Completada
VEN000225,20251029,2025-10-29,CLI0492,PROD0024,SUC011,4,784.07,0.05,156.81,744.87,2979.48,1082.0,1897.48,0.6368,476.72,3456.2,Presencial,Tarjeta Crédito,Completada
VEN000226,20241108,2024-11-08,CLI0589,PROD0037,SUC009,5,829.58,0.0,0.0,829.58,4147.9,1247.25,2900.65,0.6993,663.66,4811.56,Presencial,Tarjeta Crédito,Cancelada
VEN000227,20250531,2025-05-31,CLI0740,PROD0030,SUC005,4,672.42,0.0,0.0,672.42,2689.68,1420.44,1269.24,0.4719,430.35,3120.03,App Móvil,Transferencia,Completada
VEN000228,20250303,2025-03-03,CLI0728,PROD0009,SUC005,4,1118.36,0.15,671.02,950.61,3802.44,1358.12,2444.32,0.6428,608.39,4410.83,App Móvil,Tarjeta Crédito,Completada
VEN000229,20240906,2024-09-06,CLI0038,PROD0051,SUC009,5,809.48,0.0,0.0,809.48,4047.4,1476.9,2570.5,0.6351,647.58,4694.98,Presencial,Tarjeta Crédito,Completada
VEN000230,20251120,2025-11-20,CLI0736,PROD0194,SUC015,4,1429.4,0.0,0.0,1429.4,5717.6,3956.0,1761.6,0.3081,914.82,6632.42,Presencial,Tarjeta Débito,Completada
VEN000231,20251006,2025-10-06,CLI0831,PROD0051,SUC008,1,809.48,0.15,121.42,688.06,688.06,295.38,392.68,0.5707,110.09,798.15,Presencial,Transferencia,Completada
VEN000232,20250521,2025-05-21,CLI0062,PROD0068,SUC008,1,573.65,0.05,28.68,544.97,544.97,213.63,331.34,0.608,87.2,632.17,App Móvil,Tarjeta Crédito,Completada
VEN000233,20251109,2025-11-09,CLI0329,PROD0108,SUC010,1,131.95,0.0,0.0,131.95,131.95,75.66,56.29,0.4266,21.11,153.06,Teléfono,Tarjeta Débito,Completada
VEN000234,20251115,2025-11-15,CLI0788,PROD0106,SUC020,2,460.28,0.1,92.06,414.25,828.5,467.46,361.04,0.4358,132.56,961.06,App Móvil,Tarjeta Débito,Completada
VEN000235,20250706,2025-07-06,CLI0493,PROD0187,SUC002,2,1709.44,0.0,0.0,1709.44,3418.88,2543.98,874.9,0.2559,547.02,3965.9,Web,Tarjeta Crédito,Completada
VEN000236,20251104,2025-11-04,CLI0696,PROD0158,SUC008,5,392.22,0.25,490.28,294.17,1470.85,425.95,1044.9,0.7104,235.34,1706.19,Teléfono,Tarjeta Débito,Completada
VEN000237,20250623,2025-06-23,CLI0503,PROD0134,SUC008,1,796.83,0.0,0.0,796.83,796.83,463.52,333.31,0.4183,127.49,924.32,Presencial,Tarjeta Crédito,Completada
VEN000238,20250602,2025-06-02,CLI0980,PROD0187,SUC020,1,1709.44,0.0,0.0,1709.44,1709.44,1271.99,437.45,0.2559,273.51,1982.95,Presencial,Tarjeta Débito,Completada
VEN000239,20250428,2025-04-28,CLI0940,PROD0032,SUC010,5,631.6,0.15,473.7,536.86,2684.3,1594.8,1089.5,0.4059,429.49,3113.79,Presencial,Transferencia,Completada
VEN000240,20250823,2025-08-23,CLI0280,PROD0099,SUC012,5,575.58,0.0,0.0,575.58,2877.9,1718.4,1159.5,0.4029,460.46,3338.36,Presencial,Tarjeta Crédito,Completada
VEN000241,20240520,2024-05-20,CLI0393,PROD0165,SUC005,3,1600.01,0.05,240.0,1520.01,-4560.03,986.88,-3573.15,0.7836,729.6,5289.63,Presencial,Efectivo,Devuelta
VEN000242,20251121,2025-11-21,CLI0438,PROD0100,SUC001,2,265.95,0.25,132.98,199.46,398.92,277.06,121.86,0.3055,63.83,462.75,Presencial,Tarjeta Débito,Completada
VEN000243,20251117,2025-11-17,CLI0096,PROD0194,SUC008,2,1429.4,0.0,0.0,1429.4,-2858.8,1978.0,-880.8,0.3081,457.41,3316.21,Presencial,Tarjeta Débito,Devuelta
VEN000244,20240205,2024-02-05,CLI0413,PROD0011,SUC014,2,745.06,0.0,0.0,745.06,1490.12,623.92,866.2,0.5813,238.42,1728.54,Teléfono,OXXO Pay,Completada
VEN000245,20251030,2025-10-30,CLI0776,PROD0064,SUC015,1,743.82,0.0,0.0,743.82,743.82,228.5,515.32,0.6928,119.01,862.83,Presencial,Efectivo,Completada
VEN000246,20240505,2024-05-05,CLI0849,PROD0194,SUC016,1,1429.4,0.0,0.0,1429.4,1429.4,989.0,440.4,0.3081,228.7,1658.1,App Móvil,Tarjeta Crédito,Completada
VEN000247,20241103,2024-11-03,CLI0893,PROD0055,SUC018,5,646.82,0.25,808.52,485.12,2425.6,1538.45,887.15,0.3657,388.1,2813.7,Presencial,Tarjeta Débito,Completada
VEN000248,20250814,2025-08-14,CLI0012,PROD0122,SUC002,2,375.71,0.05,37.57,356.92,713.84,442.22,271.62,0.3805,114.21,828.05,Web,Tarjeta Crédito,Completada
VEN000249,20240522,2024-05-22,CLI0787,PROD0004,SUC002,1,906.94,0.05,45.35,861.59,861.59,464.35,397.24,0.4611,137.85,999.44,Presencial,Tarjeta Crédito,Completada
VEN000250,20251023,2025-10-23,CLI0503,PROD0116,SUC017,1,170.25,0.25,42.56,127.69,127.69,90.69,37.0,0.2898,20.43,148.12,Presencial,Tarjeta Débito,Completada
VEN000251,20251102,2025-11-02,CLI0193,PROD0181,SUC010,4,2065.23,0.25,2065.23,1548.92,6195.68,4669.88,1525.8,0.2463,991.31,7186.99,Presencial,Efectivo,Completada
VEN000252,20250110,2025-01-10,CLI0500,PROD0056,SUC019,5,783.32,0.2,783.32,626.66,3133.3,1354.35,1778.95,0.5678,501.33,3634.63,App Móvil,Transferencia,Completada
VEN000253,20240109,2024-01-09,CLI0846,PROD0003,SUC019,2,113.02,0.05,11.3,107.37,214.74,106.3,108.44,0.505,34.36,249.1,Presencial,OXXO Pay,Completada
VEN000254,20240927,2024-09-27,CLI0440,PROD0003,SUC003,3,113.02,0.0,0.0,113.02,339.06,159.45,179.61,0.5297,54.25,393.31,App Móvil,Tarjeta Crédito,Completada
VEN000255,20250427,2025-04-27,CLI0992,PROD0168,SUC015,2,258.68,0.0,0.0,258.68,517.36,288.68,228.68,0.442,82.78,600.14,Presencial,Tarjeta Débito,Completada
VEN000256,20251225,2025-12-25,CLI0615,PROD0120,SUC002,4,162.63,0.15,97.58,138.24,552.96,436.76,116.2,0.2101,88.47,641.43,Presencial,Tarjeta Crédito,Completada
VEN000257,20250507,2025-05-07,CLI0491,PROD0013,SUC010,4,292.63,0.0,0.0,292.63,1170.52,515.16,655.36,0.5599,187.28,1357.8,Web,Tarjeta Débito,Completada
VEN000258,20240829,2024-08-29,CLI0298,PROD0007,SUC018,3,1034.38,0.0,0.0,1034.38,-3103.14,1325.34,-1777.8,0.5729,496.5,3599.64,Presencial,Tarjeta Crédito,Devuelta
VEN000259,20250508,2025-05-08,CLI0009,PROD0138,SUC010,4,3007.61,0.05,601.52,2857.23,11428.92,2556.48,8872.44,0.7763,1828.63,13257.55,Presencial,Tarjeta Débito,Completada
VEN000260,20250212,2025-02-12,CLI0609,PROD0140,SUC001,1,812.91,0.15,121.94,690.97,-690.97,222.9,-468.07,0.6774,110.56,801.53,Teléfono,Tarjeta Crédito,Devuelta
VEN000261,20250920,2025-09-20,CLI0581,PROD0015,SUC006,2,281.34,0.05,28.13,267.27,534.54,227.1,307.44,0.5751,85.53,620.07,Presencial,Efectivo,Completada
VEN000262,20240415,2024-04-15,CLI0516,PROD0043,SUC002,1,91.41,0.0,0.0,91.41,91.41,41.09,50.32,0.5505,14.63,106.04,App Móvil,Tarjeta Crédito,Completada
VEN000263,20250830,2025-08-30,CLI0541,PROD0131,SUC010,2,162.86,0.1,32.57,146.57,293.14,182.92,110.22,0.376,46.9,340.04,Presencial,Efectivo,Completada
VEN000264,20250213,2025-02-13,CLI0846,PROD0079,SUC015,2,184.88,0.0,0.0,184.88,369.76,193.72,176.04,0.4761,59.16,428.92,Presencial,Tarjeta Débito,Completada
VEN000265,20251219,2025-12-19,CLI0322,PROD0189,SUC014,1,620.8,0.0,0.0,620.8,620.8,441.82,178.98,0.2883,99.33,720.13,Presencial,Tarjeta Crédito,Completada
VEN000266,20241106,2024-11-06,CLI0552,PROD0070,SUC015,2,436.22,0.0,0.0,436.22,872.44,498.26,374.18,0.4289,139.59,1012.03,Presencial,Tarjeta Débito,Completada
VEN000267,20250507,2025-05-07,CLI0676,PROD0114,SUC009,1,666.99,0.15,100.05,566.94,566.94,452.69,114.25,0.2015,90.71,657.65,Teléfono,Tarjeta Débito,Completada
VEN000268,20251209,2025-12-09,CLI0198,PROD0077,SUC007,2,68.4,0.0,0.0,68.4,136.8,87.88,48.92,0.3576,21.89,158.69,Presencial,Tarjeta Débito,Completada
VEN000269,20240411,2024-04-11,CLI0927,PROD0184,SUC002,2,1119.53,0.0,0.0,1119.53,2239.06,1337.62,901.44,0.4026,358.25,2597.31,Presencial,Tarjeta Débito,Completada
VEN000270,20251211,2025-12-11,CLI0736,PROD0059,SUC019,4,659.99,0.0,0.0,659.99,2639.96,1249.48,1390.48,0.5267,422.39,3062.35,App Móvil,Tarjeta Crédito,Completada
VEN000271,20250612,2025-06-12,CLI0049,PROD0031,SUC002,2,668.44,0.0,0.0,668.44,1336.88,402.66,934.22,0.6988,213.9,1550.78,Presencial,Tarjeta Crédito,Completada
VEN000272,20240305,2024-03-05,CLI0869,PROD0048,SUC004,5,228.47,0.15,171.35,194.2,971.0,489.4,481.6,0.496,155.36,1126.36,Presencial,Efectivo,Completada
VEN000273,20241009,2024-10-09,CLI0933,PROD0156,SUC001,1,2425.74,0.0,0.0,2425.74,2425.74,824.27,1601.47,0.6602,388.12,2813.86,Presencial,OXXO Pay,Completada
VEN000274,20250706,2025-07-06,CLI0790,PROD0074,SUC008,2,300.82,0.0,0.0,300.82,601.64,296.12,305.52,0.5078,96.26,697.9,Presencial,Efectivo,Completada
VEN000275,20240304,2024-03-04,CLI0432,PROD0052,SUC017,2,148.98,0.0,0.0,148.98,297.96,144.98,152.98,0.5134,47.67,345.63,Web,Tarjeta Crédito,Completada
VEN000276,20250321,2025-03-21,CLI0995,PROD0085,SUC008,4,146.47,0.0,0.0,146.47,585.88,289.12,296.76,0.5065,93.74,679.62,App Móvil,Efectivo,Completada
VEN000277,20241107,2024-11-07,CLI0116,PROD0016,SUC014,3,280.34,0.0,0.0,280.34,841.02,338.43,502.59,0.5976,134.56,975.58,App Móvil,Tarjeta Débito,Completada
VEN000278,20250501,2025-05-01,CLI0539,PROD0001,SUC020,1,851.16,0.0,0.0,851.16,851.16,276.88,574.28,0.6747,136.19,987.35,Web,Efectivo,Completada
VEN000279,20240217,2024-02-17,CLI0161,PROD0039,SUC019,1,526.35,0.3,157.9,368.44,368.44,260.7,107.74,0.2924,58.95,427.39,Presencial,Efectivo,Completada
VEN000280,20251117,2025-11-17,CLI0443,PROD0096,SUC005,2,521.04,0.2,208.42,416.83,833.66,650.26,183.4,0.22,133.39,967.05,Teléfono,Efectivo,Completada
VEN000281,20251222,2025-12-22,CLI0930,PROD0118,SUC009,1,167.36,0.0,0.0,167.36,-167.36,90.68,-76.68,0.4582,26.78,194.14,Teléfono,Tarjeta Débito,Devuelta
VEN000282,20251221,2025-12-21,CLI0791,PROD0146,SUC016,4,2816.84,0.0,0.0,2816.84,11267.36,4289.48,6977.88,0.6193,1802.78,13070.14,Presencial,OXXO Pay,Completada
